timestamp,label,metric,value
2026-03-22 01:50:16,fndsa512-mixed-run3,peer1_avg_block_proc_s,0.0010589073582447709
2026-03-22 01:50:16,fndsa512-mixed-run3,peer2_avg_block_proc_s,0.001050361118850355
2026-03-22 01:50:16,fndsa512-mixed-run3,peer1_blocks_per_sec,9.713086510815314
2026-03-22 01:50:16,fndsa512-mixed-run3,peer2_blocks_per_sec,9.749844429229368
2026-03-22 03:48:15,fndsa512-mixed-run3,peer1_block_height,146364
2026-03-22 03:48:15,fndsa512-mixed-run3,peer2_block_height,146364
2026-03-22 03:48:15,fndsa512-mixed-run3,peer1_block_count,146364
2026-03-22 03:48:15,fndsa512-mixed-run3,peer2_block_count,146364
2026-03-22 03:48:15,fndsa512-mixed-run3,peer1_avg_block_proc_s,0.0010564090780267397
2026-03-22 03:48:15,fndsa512-mixed-run3,peer2_avg_block_proc_s,0.0010406881330351204
2026-03-22 03:48:15,fndsa512-mixed-run3,peer1_blocks_per_sec,9.67856597659806
2026-03-22 03:48:15,fndsa512-mixed-run3,peer2_blocks_per_sec,9.715883260088606
2026-03-22 16:30:43,fndsa512-mixed-run3,peer1_block_height,174743
2026-03-22 16:30:43,fndsa512-mixed-run3,peer2_block_height,174743
2026-03-22 16:30:43,fndsa512-mixed-run3,peer1_block_count,174743
2026-03-22 16:30:43,fndsa512-mixed-run3,peer2_block_count,174743
2026-03-22 16:30:43,fndsa512-mixed-run3,peer1_avg_block_proc_s,0.0010567411993437639
2026-03-22 16:30:43,fndsa512-mixed-run3,peer2_avg_block_proc_s,0.0010435328346710881
2026-03-22 16:30:43,fndsa512-mixed-run3,peer1_blocks_per_sec,9.677541552373038
2026-03-22 16:30:43,fndsa512-mixed-run3,peer2_blocks_per_sec,9.64690231766313
2026-03-27 20:54:48,mldsa44-write-run1,peer1_block_height,N/A
2026-03-27 20:54:48,mldsa44-write-run1,peer2_block_height,N/A
2026-03-27 20:54:48,mldsa44-write-run1,peer1_block_count,N/A
2026-03-27 20:54:48,mldsa44-write-run1,peer2_block_count,N/A
2026-03-27 20:54:48,mldsa44-write-run1,peer1_avg_block_proc_s,N/A
2026-03-27 20:54:48,mldsa44-write-run1,peer2_avg_block_proc_s,N/A
2026-03-27 20:54:48,mldsa44-write-run1,peer1_blocks_per_sec,N/A
2026-03-27 20:54:48,mldsa44-write-run1,peer2_blocks_per_sec,N/A
2026-03-27 20:54:52,mldsa44-write-run1,peer1_block_height,N/A
2026-03-27 20:54:52,mldsa44-write-run1,peer2_block_height,N/A
2026-03-27 20:54:52,mldsa44-write-run1,peer1_block_count,N/A
2026-03-27 20:54:52,mldsa44-write-run1,peer2_block_count,N/A
2026-03-27 20:54:52,mldsa44-write-run1,peer1_avg_block_proc_s,N/A
2026-03-27 20:54:52,mldsa44-write-run1,peer2_avg_block_proc_s,N/A
2026-03-27 20:54:52,mldsa44-write-run1,peer1_blocks_per_sec,N/A
2026-03-27 20:54:52,mldsa44-write-run1,peer2_blocks_per_sec,N/A
2026-03-27 21:09:08,mldsa44-write-run1,peer1_block_height,29999
2026-03-27 21:09:08,mldsa44-write-run1,peer2_block_height,29999
2026-03-27 21:09:08,mldsa44-write-run1,peer1_block_count,29999
2026-03-27 21:09:08,mldsa44-write-run1,peer2_block_count,29999
2026-03-27 21:09:08,mldsa44-write-run1,peer1_avg_block_proc_s,NaN
2026-03-27 21:09:08,mldsa44-write-run1,peer2_avg_block_proc_s,NaN
2026-03-27 21:09:08,mldsa44-write-run1,peer1_blocks_per_sec,0
2026-03-27 21:09:08,mldsa44-write-run1,peer2_blocks_per_sec,0
2026-03-27 21:40:16,mldsa44-write-run1,peer1_block_height,59348
2026-03-27 21:40:16,mldsa44-write-run1,peer2_block_height,59348
2026-03-27 21:40:16,mldsa44-write-run1,peer1_block_count,59348
2026-03-27 21:40:16,mldsa44-write-run1,peer2_block_count,59348
2026-03-27 21:40:16,mldsa44-write-run1,peer1_avg_block_proc_s,0.0019690943995771515
2026-03-27 21:40:16,mldsa44-write-run1,peer2_avg_block_proc_s,0.0019104147323669824
2026-03-27 21:40:16,mldsa44-write-run1,peer1_blocks_per_sec,16.337467932022854
2026-03-27 21:40:16,mldsa44-write-run1,peer2_blocks_per_sec,16.334134441291265
2026-03-27 23:19:26,unlabelled,peer1_block_height,31174
2026-03-27 23:19:26,unlabelled,peer2_block_height,31174
2026-03-27 23:19:26,unlabelled,peer1_block_count,31174
2026-03-27 23:19:26,unlabelled,peer2_block_count,31174
2026-03-27 23:19:26,unlabelled,peer1_avg_block_proc_s,0.001624775314225956
2026-03-27 23:19:26,unlabelled,peer2_avg_block_proc_s,0.0016028404317520633
2026-03-27 23:19:26,unlabelled,peer1_blocks_per_sec,17.046806154209555
2026-03-27 23:19:26,unlabelled,peer2_blocks_per_sec,17.040092434437398
2026-03-27 23:31:52,unlabelled,peer1_block_height,6
2026-03-27 23:31:52,unlabelled,peer2_block_height,6
2026-03-27 23:31:52,unlabelled,peer1_block_count,6
2026-03-27 23:31:52,unlabelled,peer2_block_count,6
2026-03-27 23:31:52,unlabelled,peer1_avg_block_proc_s,0.001722402974130528
2026-03-27 23:31:52,unlabelled,peer2_avg_block_proc_s,0.0017053532549377536
2026-03-27 23:31:52,unlabelled,peer1_blocks_per_sec,10.379730334249377
2026-03-27 23:31:52,unlabelled,peer2_blocks_per_sec,10.379741899183026
2026-03-28 00:05:33,unlabelled,peer1_block_height,31290
2026-03-28 00:05:33,unlabelled,peer2_block_height,31290
2026-03-28 00:05:33,unlabelled,peer1_block_count,31290
2026-03-28 00:05:33,unlabelled,peer2_block_count,31290
2026-03-28 00:05:33,unlabelled,peer1_avg_block_proc_s,0.001622386531738722
2026-03-28 00:05:33,unlabelled,peer2_avg_block_proc_s,0.0015911652239649634
2026-03-28 00:05:33,unlabelled,peer1_blocks_per_sec,17.390412613556272
2026-03-28 00:05:33,unlabelled,peer2_blocks_per_sec,17.41735460965642
2026-03-28 11:24:12,unlabelled,peer1_block_height,31205
2026-03-28 11:24:12,unlabelled,peer2_block_height,31205
2026-03-28 11:24:12,unlabelled,peer1_block_count,31205
2026-03-28 11:24:12,unlabelled,peer2_block_count,31205
2026-03-28 11:24:12,unlabelled,peer1_avg_block_proc_s,0.001607838554539359
2026-03-28 11:24:12,unlabelled,peer2_avg_block_proc_s,0.0015429834034970265
2026-03-28 11:24:12,unlabelled,peer1_blocks_per_sec,17.37634988889508
2026-03-28 11:24:12,unlabelled,peer2_blocks_per_sec,17.354922228251038
2026-03-29 00:55:00,unlabelled,peer1_block_height,26816
2026-03-29 00:55:00,unlabelled,peer2_block_height,26816
2026-03-29 00:55:00,unlabelled,peer1_block_count,26816
2026-03-29 00:55:00,unlabelled,peer2_block_count,26816
2026-03-29 00:55:00,unlabelled,peer1_avg_block_proc_s,0.0017443756244148964
2026-03-29 00:55:00,unlabelled,peer2_avg_block_proc_s,0.0016859052967292802
2026-03-29 00:55:00,unlabelled,peer1_blocks_per_sec,8.926248563404888
2026-03-29 00:55:00,unlabelled,peer2_blocks_per_sec,8.959116856810674
2026-03-29 03:26:24,unlabelled,peer1_block_height,19022
2026-03-29 03:26:24,unlabelled,peer2_block_height,19022
2026-03-29 03:26:24,unlabelled,peer1_block_count,19022
2026-03-29 03:26:24,unlabelled,peer2_block_count,19022
2026-03-29 03:26:24,unlabelled,peer1_avg_block_proc_s,0.0015604511176470605
2026-03-29 03:26:24,unlabelled,peer2_avg_block_proc_s,0.0022943628444445432
2026-03-29 03:26:24,unlabelled,peer1_blocks_per_sec,0.02891360296723548
2026-03-29 03:26:24,unlabelled,peer2_blocks_per_sec,0.0255899292918025
2026-03-29 06:26:42,unlabelled,peer1_block_height,27209
2026-03-29 06:26:42,unlabelled,peer2_block_height,27209
2026-03-29 06:26:42,unlabelled,peer1_block_count,27209
2026-03-29 06:26:42,unlabelled,peer2_block_count,27209
2026-03-29 06:26:42,unlabelled,peer1_avg_block_proc_s,0.00170553805728274
2026-03-29 06:26:42,unlabelled,peer2_avg_block_proc_s,0.001630377351200323
2026-03-29 06:26:42,unlabelled,peer1_blocks_per_sec,9.102927142600084
2026-03-29 06:26:42,unlabelled,peer2_blocks_per_sec,9.073391014852685
2026-03-29 09:48:15,unlabelled,peer1_block_height,27003
2026-03-29 09:48:15,unlabelled,peer2_block_height,27003
2026-03-29 09:48:15,unlabelled,peer1_block_count,27003
2026-03-29 09:48:15,unlabelled,peer2_block_count,27003
2026-03-29 09:48:15,unlabelled,peer1_avg_block_proc_s,0.0016707067702594319
2026-03-29 09:48:15,unlabelled,peer2_avg_block_proc_s,0.0016485391184994055
2026-03-29 09:48:15,unlabelled,peer1_blocks_per_sec,9.040327985572914
2026-03-29 09:48:15,unlabelled,peer2_blocks_per_sec,9.073760025315384
2026-03-29 22:06:50,unlabelled,peer1_block_height,29639
2026-03-29 22:06:50,unlabelled,peer2_block_height,29639
2026-03-29 22:06:50,unlabelled,peer1_block_count,29639
2026-03-29 22:06:50,unlabelled,peer2_block_count,29639
2026-03-29 22:06:50,unlabelled,peer1_avg_block_proc_s,0.001951473486366558
2026-03-29 22:06:50,unlabelled,peer2_avg_block_proc_s,0.001852968538622497
2026-03-29 22:06:50,unlabelled,peer1_blocks_per_sec,16.48755411326959
2026-03-29 22:06:50,unlabelled,peer2_blocks_per_sec,16.46722090894651
2026-03-29 22:46:03,unlabelled,peer1_block_height,29796
2026-03-29 22:46:03,unlabelled,peer2_block_height,29796
2026-03-29 22:46:03,unlabelled,peer1_block_count,29796
2026-03-29 22:46:03,unlabelled,peer2_block_count,29796
2026-03-29 22:46:03,unlabelled,peer1_avg_block_proc_s,0.0019610804912722447
2026-03-29 22:46:03,unlabelled,peer2_avg_block_proc_s,0.0018686426583436506
2026-03-29 22:46:03,unlabelled,peer1_blocks_per_sec,16.553720581713808
2026-03-29 22:46:03,unlabelled,peer2_blocks_per_sec,16.579361942120205
2026-03-29 23:21:06,unlabelled,peer1_block_height,29495
2026-03-29 23:21:06,unlabelled,peer2_block_height,29495
